time,input,setpoint,control_action,system_output
42.3,-1.0,-1.0,-0.733413369719939,-1.6744003437208148
42.400000000000006,-1.0,-1.0,-0.692403393534246,-1.8454108783526235
42.5,-1.0,-1.0,-0.6499396016296003,-2.018156357723553
42.6,-1.0,-1.0,-0.6061052419577422,-2.1921631813490507
42.7,-1.0,-1.0,-0.5609855677394356,-2.3669640122668687
42.8,-1.0,-1.0,-0.514667416564366,-2.542098796322998
42.900000000000006,-1.0,-1.0,-0.46723913989342514,-2.7171154208732626
43.0,-1.0,-1.0,-0.41879039263342915,-2.891570403499255
43.1,-1.0,-1.0,-0.3694119155863989,-3.0650296030519413
43.2,-1.0,-1.0,-0.3191953509483474,-3.2370688731264137
43.3,-1.0,-1.0,-0.26823304445092844,-3.407274696099383
43.400000000000006,-1.0,-1.0,-0.21661785230545166,-3.575244787604035
43.5,-1.0,-1.0,-0.16444294791795303,-3.7405886749955335
43.6,-1.0,-1.0,-0.1118016293732845,-3.9029282504872977
43.7,-1.0,-1.0,-0.0587871384227228,-4.0618982797193
43.8,-1.0,-1.0,-0.0054924710492616075,-4.217146891667356
43.900000000000006,-1.0,-1.0,0.047989803028613054,-4.368336033729494
44.0,-1.0,-1.0,0.10156771857779386,-4.515141894941973
44.1,-1.0,-1.0,0.1551500893731672,-4.657255296923909
44.2,-1.0,-1.0,0.2086466787354726,-4.794382052211333
44.3,-1.0,-1.0,0.2619683658777974,-4.926243289832169
44.400000000000006,-1.0,-1.0,0.31502732944543294,-5.05257578832841
44.5,-1.0,-1.0,0.36773715103131144,-5.173132159685197
44.6,-1.0,-1.0,0.42001300988413637,-5.287681108998639
44.7,-1.0,-1.0,0.471771819568448,-5.39600762900085
44.8,-1.0,-1.0,0.5229323688121592,-5.497913159671641
44.900000000000006,-1.0,-1.0,0.573415460448924,-5.593215720649838
45.0,-1.0,-1.0,0.6231440310347184,-5.681749989095952
45.1,-1.0,-1.0,0.6720432860209234,-5.763367371935802
45.2,-1.0,-1.0,0.7200408147233885,-5.837936036012216
45.3,-1.0,-1.0,0.7670667000084118,-5.905340902095497
45.400000000000006,-1.0,-1.0,0.8130536244362832,-5.96548361014945
45.5,-1.0,-1.0,0.857936968973271,-6.018282453546945
45.6,-1.0,-1.0,0.9016549050912496,-6.063672282767548
45.7,-1.0,-1.0,0.9441484801698049,-6.10160437916296
45.8,-1.0,-1.0,0.9853616961290159,-6.132046299425395
45.900000000000006,-1.0,-1.0,1.025241581235034,-6.1549816914419315
46.0,-1.0,-1.0,1.0637382550343546,-6.17041008226337
46.1,-1.0,-1.0,1.1008049863866243,-6.1783466389604484
46.2,-1.0,-1.0,1.1363982445792937,-6.178821903181844
46.3,-1.0,-1.0,1.1704777400513835,-6.171881493802614
46.400000000000006,-1.0,-1.0,1.2030064679675798,-6.15758579932314
46.5,-1.0,-1.0,1.2339507380550203,-6.136009642567414
46.6,-1.0,-1.0,1.2632801941935334,-6.107241913832725
46.7,-1.0,-1.0,1.2909678328416503,-6.0713851874798905
46.8,-1.0,-1.0,1.316990013035538,-6.028555317873681
46.900000000000006,-1.0,-1.0,1.341326459717861,-5.978881015714397
47.0,-1.0,-1.0,1.3639602604834506,-5.922503405830191
47.1,-1.0,-1.0,1.3848778558379853,-5.859575567520761
47.2,-1.0,-1.0,1.4040690230777946,-5.790262058562584
47.3,-1.0,-1.0,1.4215268539089012,-5.714738424001785
47.400000000000006,-1.0,-1.0,1.4372477259343688,-5.633190690875565
47.5,-1.0,-1.0,1.451231274536573,-5.545814861917868
47.6,-1.0,-1.0,1.4634803296467267,-5.45281635012437
47.7,-1.0,-1.0,1.4740009970286296,-5.35440965397179
47.8,-1.0,-1.0,1.4828022067993851,-5.250817192269656
47.900000000000006,-1.0,-1.0,1.4898962523352162,-5.142269483708444
48.0,-1.0,-1.0,1.495298279483234,-5.0290041947891355
48.1,-1.0,-1.0,1.499026385301449,-4.9112656407147055
48.2,-1.0,-1.0,1.5011015225150635,-4.789304209603173
48.3,-1.0,-1.0,1.501547423112806,-4.66337578307938
48.400000000000006,-1.0,-1.0,1.500390517603295,-4.533741154466878
48.5,-1.0,-1.0,1.4976598830806007,-4.4006655071361935
48.6,-1.0,-1.0,1.4933870409852426,-4.264417656882214
48.7,-1.0,-1.0,1.487606007838069,-4.12526963095014
48.8,-1.0,-1.0,1.4803531207770853,-3.9834960401828687
48.900000000000006,-1.0,-1.0,1.4716669540261373,-3.839373501974643
49.0,-1.0,-1.0,1.4615882166692125,-3.6931800675130635
49.1,-1.0,-1.0,1.450159647643063,-3.5451946542984807
49.2,-1.0,-1.0,1.4374258407358846,-3.3956963592274003
49.3,-1.0,-1.0,1.4234333824106562,-3.244964290554701
49.400000000000006,-1.0,-1.0,1.4082304028984134,-3.093276627874658
49.5,-1.0,-1.0,1.3918666636146004,-2.9409102196407684
49.6,-1.0,-1.0,1.3743933977790312,-2.788140056841969
49.7,-1.0,-1.0,1.3558631938489032,-2.6352387574916176
49.8,-1.0,-1.0,1.3363298779231862,-2.4824760628905804
49.900000000000006,-1.0,-1.0,1.3158483953188305,-2.3301183464683186
50.0,-1.0,-1.0,1.294474691558517,-2.1784281359708135
50.1,-1.0,-1.0,1.272265589555091,-2.0276636432956576
50.2,-1.0,-1.0,1.2492786829112972,-1.8780783354821764
50.3,-1.0,-1.0,1.2255721990299642,-1.7299204806122028
50.400000000000006,-1.0,-1.0,1.2012048906198969,-1.5834327373998618
50.5,-1.0,-1.0,1.1762359149200567,-1.4388517543667527
50.6,-1.0,-1.0,1.1507247160359935,-1.2964077861866332
50.7,-1.0,-1.0,1.1247309082846013,-1.1563243277076507
50.8,-1.0,-1.0,1.0983141607551872,-1.0188177661110542
50.900000000000006,-1.0,-1.0,1.0715340750740263,-0.8840970363090948
51.0,-1.0,-1.0,1.0444501058479934,-0.7523633625733205
51.1,-1.0,-1.0,1.017121401725573,-0.6238099087915933
51.2,-1.0,-1.0,0.9896067262508399,-0.4986215260061679
51.3,-1.0,-1.0,0.9619643490618124,-0.376974507960497
51.400000000000006,-1.0,-1.0,0.93425193650796,-0.2590363538277257
51.5,-1.0,-1.0,0.9065264527319592,-0.1449655580962623
51.6,-1.0,-1.0,0.8788440604450067,-0.03491141945477598
51.7,-1.0,-1.0,0.8512600253775546,0.07098612917974695
51.8,-1.0,-1.0,0.8238286265612211,0.17259666444397465
51.900000000000006,-1.0,-1.0,0.7966030523453196,0.26979942482397223
52.0,-1.0,-1.0,0.7696353372816107,0.3624833899491995
52.1,-1.0,-1.0,0.7429762585574331,0.45054738929171595
52.2,-1.0,-1.0,0.7166752657199228,0.5339001654261685
52.3,-1.0,-1.0,0.6907804028895942,0.6124604224787498
52.400000000000006,-1.0,-1.0,0.6653382364422695,0.6861568546161714
52.5,-1.0,-1.0,0.640393786497839,0.7549281547772589
52.6,-1.0,-1.0,0.6159904426515578,0.8187230404991208
52.7,-1.0,-1.0,0.5921699654893883,0.8775001300459682
52.8,-1.0,-1.0,0.5689723556615205,0.9312279749765383
52.900000000000006,-1.0,-1.0,0.5464358404611263,0.9798849694995857
53.0,-1.0,-1.0,0.5245968175939154,1.0234592650726724
53.1,-1.0,-1.0,0.5034898024015022,1.0619486829556617
53.2,-1.0,-1.0,0.4831474147828096,1.0953605527244306
53.3,-1.0,-1.0,0.46360031129229634,1.1237116096216164
53.400000000000006,-1.0,-1.0,0.4448771696027585,1.1470278319108702
53.5,-1.0,-1.0,0.42700465796095965,1.1653442715235391
53.6,-1.0,-1.0,0.4100074118590161,1.1787048694473532
53.7,-1.0,-1.0,0.3939080149140831,1.1871622564118225
53.8,-1.0,-1.0,0.3787269839337245,1.190777539454391
53.900000000000006,-1.0,-1.0,0.3644827581396284,1.1896200749703778
54.0,-1.0,-1.0,0.3511916948310936,1.18376722455068
54.1,-1.0,-1.0,0.3388680615406661,1.1733041101067807
54.2,-1.0,-1.0,0.3275240406048472,1.158323348767032
54.3,-1.0,-1.0,0.3171697349395302,1.138924776709442
54.400000000000006,-1.0,-1.0,0.3078131768827883,1.1152151642473336
54.5,-1.0,-1.0,0.29946034137667615,1.0873079213419479
54.6,-1.0,-1.0,0.29211516291244405,1.055322794237645
54.7,-1.0,-1.0,0.2857795601853007,1.0193855464150543
54.8,-1.0,-1.0,0.280453442282949,0.9796276686699998
54.900000000000006,-1.0,-1.0,0.27613476477436955,0.9361860180752944
55.0,-1.0,-1.0,0.2728195419153876,0.8892024999161081
55.1,-1.0,-1.0,0.2705018855608099,0.838823730629376
55.2,-1.0,-1.0,0.2691740427471087,0.7852006961429856
55.3,-1.0,-1.0,0.2688264273459861,0.7284884231017507
55.400000000000006,-1.0,-1.0,0.2694476919854767,0.6688455874711847
55.5,-1.0,-1.0,0.27102474299516655,0.606434196151389
55.6,-1.0,-1.0,0.27354280359111566,0.5414192279437384
55.7,-1.0,-1.0,0.27698546356714826,0.473968279570776
55.8,-1.0,-1.0,0.28133473339802334,0.40425121141728004
55.900000000000006,-1.0,-1.0,0.2865711006385268,0.3324397936604609
56.0,-1.0,-1.0,0.2926735884776124,0.25870735345702656
56.1,-1.0,-1.0,0.2996198163063343,0.18322842384687552
56.2,-1.0,-1.0,0.30738606215579795,0.10617839502327493
56.3,-1.0,-1.0,0.3159473268604857,0.027733168606561644
56.400000000000006,-1.0,-1.0,0.32527739980051973,-0.0519311844550104
56.5,-1.0,-1.0,0.33534892550268625,-0.1326387606815205
56.6,-1.0,-1.0,0.34613347310995773,-0.21421415834140592
56.7,-1.0,-1.0,0.3576016057894288,-0.2964828055034887
56.8,-1.0,-1.0,0.3697229508757761,-0.3792712811487161
56.900000000000006,-1.0,-1.0,0.38246629243860925,-0.462407669414251
57.0,-1.0,-1.0,0.3957995680160022,-0.5457217507891554
57.1,-1.0,-1.0,0.4096900417367251,-0.6290454191288994
57.2,-1.0,-1.0,0.424104320508252,-0.7122129393969158
57.3,-1.0,-1.0,0.43900843299715125,-0.7950612209532382
57.400000000000006,-1.0,-1.0,0.45436791233640983,-0.8774301036158805
57.5,-1.0,-1.0,0.4701478640694947,-0.9591626201584785
57.6,-1.0,-1.0,0.48631304048152235,-1.0401052526339707
57.7,-1.0,-1.0,0.5028279134597012,-1.1201081786598777
57.8,-1.0,-1.0,0.5196567469026641,-1.1990255073256972
57.900000000000006,-1.0,-1.0,0.5367636819372692,-1.2767155293625283
58.0,-1.0,-1.0,0.5541127569704708,-1.3530408512325882
58.1,-1.0,-1.0,0.5716680502630737,-1.4278686843209132
58.2,-1.0,-1.0,0.5893937039547882,-1.5010710046436455
58.3,-1.0,-1.0,0.6072539944265016,-1.5725247170976273
58.400000000000006,-1.0,-1.0,0.6252134323317671,-1.6421118755471193
58.5,-1.0,-1.0,0.6432367811534628,-1.7097197824145498
58.6,-1.0,-1.0,0.6612891506917049,-1.775241152444916
58.7,-1.0,-1.0,0.6793360531646627,-1.8385742440267439
58.8,-1.0,-1.0,0.6973434643143244,-1.8996229780948188
58.900000000000006,-1.0,-1.0,0.7152778827930283,-1.958297044568425
59.0,-1.0,-1.0,0.7331064108782481,-2.014512039415572
59.1,-1.0,-1.0,0.7507967371462395,-2.0681894359804933
59.2,-1.0,-1.0,0.7683172762710144,-2.1192567475833877
59.3,-1.0,-1.0,0.7856371758843362,-2.167647557792456
59.400000000000006,-1.0,-1.0,0.8027263747561821,-2.2133015645423915
59.5,-1.0,-1.0,0.8195556501336226,-2.2561646119620744
59.6,-1.0,-1.0,0.8360966628155816,-2.2961887099900866
59.7,-1.0,-1.0,0.8523219741247997,-2.3333319938434576
59.8,-1.0,-1.0,0.8682051813592321,-2.3675588678370345
59.900000000000006,-1.0,-1.0,0.8837208258513939,-2.39883983686373
60.0,-1.0,-1.0,0.8988445063680727,-2.427151530752029
60.1,-1.0,-1.0,0.9135528950022791,-2.4524766651964924
60.2,-1.0,-1.0,0.9278237677038306,-2.4748039914964277
60.3,-1.0,-1.0,0.9416360322874943,-2.4941282353981356
60.400000000000006,-1.0,-1.0,0.9549697538833228,-2.5104500253053783
60.5,-1.0,-1.0,0.9678061778147904,-2.523775810139192
60.6,-1.0,-1.0,0.9801277498956715,-2.534117767144427
60.7,-1.0,-1.0,0.9919181341414842,-2.5414936999554367
60.8,-1.0,-1.0,1.0031622278965295,-2.5459269272479927
60.900000000000006,-1.0,-1.0,1.0138461743823586,-2.5474461623180513
61.0,-1.0,-1.0,1.0239573725041164,-2.546085383615939
61.1,-1.0,-1.0,1.0334844812307442,-2.5418836913755234
61.2,-1.0,-1.0,1.0424174331923617,-2.5348851748268744
61.3,-1.0,-1.0,1.0507474295443295,-2.5251387528218268
61.400000000000006,-1.0,-1.0,1.0584669418736237,-2.5126980134100267
61.5,-1.0,-1.0,1.0655697097205865,-2.4976210467901447
61.6,-1.0,-1.0,1.0720507356400808,-2.479970271883713
61.7,-1.0,-1.0,1.077906277898448,-2.4598122569504035
61.8,-1.0,-1.0,1.083133880105835,-2.4372176078177543
61.900000000000006,-1.0,-1.0,1.087732221463491,-2.4122605649364006
62.0,-1.0,-1.0,1.0917012826265127,-2.385019015025271
62.1,-1.0,-1.0,1.0950422261573731,-2.355574225654666
62.2,-1.0,-1.0,1.0977574000778887,-2.3240106424673086
62.3,-1.0,-1.0,1.0998503174978005,-2.290415683107594
62.400000000000006,-1.0,-1.0,1.1013256342562545,-2.25487952823845
62.5,-1.0,-1.0,1.1021891246661553,-2.217494910086455
62.6,-1.0,-1.0,1.1024476554335607,-2.178356898954601
62.7,-1.0,-1.0,1.1021091578273048,-2.1375626881406258
62.8,-1.0,-1.0,1.101182598175204,-2.0952113776943477
62.900000000000006,-1.0,-1.0,1.0996779467668527,-2.0514037574455357
63.0,-1.0,-1.0,1.097606145244975,-2.0062420897302338
63.1,-1.0,-1.0,1.0949790725670163,-1.9598298922352535
63.2,-1.0,-1.0,1.0918095096228195,-1.9122717213770772
63.3,-1.0,-1.0,1.088111102594198,-1.8636729566238648
63.400000000000006,-1.0,-1.0,1.0838982990153203,-1.814139537471957
63.5,-1.0,-1.0,1.0791864076462554,-1.763777905623449
63.6,-1.0,-1.0,1.0739914197306797,-1.712694629485694
63.7,-1.0,-1.0,1.0683300539269387,-1.6609962552551645
63.8,-1.0,-1.0,1.0622196952326561,-1.6087891018321723
63.900000000000006,-1.0,-1.0,1.0556783526432294,-1.5561790589060567
64.0,-1.0,-1.0,1.0487246161989245,-1.5032713886086317
64.10000000000001,-1.0,-1.0,1.0413776134934287,-1.4501705310677848
64.2,-1.0,-1.0,1.0336569649189093,-1.3969799126608275
64.3,-1.0,-1.0,1.0255827424291313,-1.3438017651031422
64.4,-1.0,-1.0,1.017175420733883,-1.2907369395669483
64.5,-1.0,-1.0,1.0084558351288433,-1.23788473264782
64.60000000000001,-1.0,-1.0,0.9994451360925017,-1.185342715969736
64.7,-1.0,-1.0,0.9901647444527172,-1.1332065714164865
64.8,-1.0,-1.0,0.9806363066376221,-1.0815699322309158
64.9,-1.0,-1.0,0.9708816500951734,-1.0305242302072917
65.0,-1.0,-1.0,0.9609227389644434,-0.9801585491869467
65.10000000000001,-1.0,-1.0,0.9507816200069685,-0.9305594662811706
65.2,-1.0,-1.0,0.9404804186260559,-0.8818109810536212
65.3,-1.0,-1.0,0.9300412380533096,-0.8339943193146898
65.4,-1.0,-1.0,0.9194861529688927,-0.7871878384641244
65.5,-1.0,-1.0,0.9088371612490319,-0.7414669185444567
65.60000000000001,-1.0,-1.0,0.8981161405337912,-0.6969038549780142
65.7,-1.0,-1.0,0.887344808570417,-0.6535677608399878
65.8,-1.0,-1.0,0.8765446836894467,-0.6115244765780607
65.9,-1.0,-1.0,0.8657370461958511,-0.570836487249572
66.0,-1.0,-1.0,0.8549429007374968,-0.5315628473332488
66.10000000000001,-1.0,-1.0,0.8441829397102054,-0.4937591131576916
66.2,-1.0,-1.0,0.8334775077556831,-0.45747728297320245
66.3,-1.0,-1.0,0.8228465674058669,-0.42276574467886113
66.4,-1.0,-1.0,0.8123096573062925,-0.3896692151423056
66.5,-1.0,-1.0,0.8018858889457191,-0.3582287469339851
66.60000000000001,-1.0,-1.0,0.7915938809664683,-0.32848166010875846
66.7,-1.0,-1.0,0.7814517486201992,-0.30046153158968275
66.8,-1.0,-1.0,0.7714770721520451,-0.27419818085267184
66.9,-1.0,-1.0,0.7616868702782101,-0.24971766302344556
67.0,-1.0,-1.0,0.7520975751033555,-0.22704226930997118
67.10000000000001,-1.0,-1.0,0.7427250085031842,-0.20619053467035114
67.2,-1.0,-1.0,0.7335843599979502,-0.18717725260367105
67.3,-1.0,-1.0,0.7246901661390933,-0.17001349693878734
67.4,-1.0,-1.0,0.7160562914285254,-0.1547066504849169
67.5,-1.0,-1.0,0.7076959107866096,-0.14126044039649915
67.60000000000001,-1.0,-1.0,0.699621493580894,-0.1296749800923795
67.7,-1.0,-1.0,0.6918447892261625,-0.11994681756108558
67.8,-1.0,-1.0,0.6843768143618351,-0.11206898987277691
67.9,-1.0,-1.0,0.6772278416101208,-0.1060310837090818
68.0,-1.0,-1.0,0.6704073899152747,-0.10181930171319509
68.10000000000001,-1.0,-1.0,0.6639242164611235,-0.09941653445390697
68.2,-1.0,-1.0,0.6577863101611668,-0.09880243778940946
68.3,-1.0,-1.0,0.6520008867125161,-0.09995351540912749
68.4,-1.0,-1.0,0.6465743852021282,-0.1028432063249719
68.5,-1.0,-1.0,0.6415124662506138,-0.10744197707642628
68.60000000000001,-1.0,-1.0,0.6368200116770769,-0.11371741840932295
68.7,-1.0,-1.0,0.6325011256644768,-0.12163434618137242
68.8,-1.0,-1.0,0.6285591374033295,-0.1311549062434647
68.9,-1.0,-1.0,0.6249966051886742,-0.14223868304138848
69.0,-1.0,-1.0,0.6218153219427704,-0.15484281167884595
69.10000000000001,-1.0,-1.0,0.6190163221337507,-0.1689220931795714
69.2,-1.0,-1.0,0.6165998900579344,-0.18442911268354334
69.3,-1.0,-1.0,0.6145655694512013,-0.20131436030967062
69.4,-1.0,-1.0,0.6129121743954674,-0.21952635442072846
69.5,-1.0,-1.0,0.6116378014766467,-0.23901176701399715
69.60000000000001,-1.0,-1.0,0.6107398431589428,-0.2597155509728906
69.7,-1.0,-1.0,0.6102150023307723,-0.28158106890821444
69.8,-1.0,-1.0,0.6100593079791781,-0.3045502233199445
69.9,-1.0,-1.0,1.415213131947246,-0.32856358781126066
70.0,0.5,0.5,0.9305896265533193,-0.351349369056401
70.10000000000001,0.5,0.5,0.9382172752685444,-0.3679465880917462
70.2,0.5,0.5,0.9432955225312213,-0.37576068915510236
70.3,0.5,0.5,0.9467475239401094,-0.3750364078221325
70.4,0.5,0.5,0.9485680758010756,-0.36603117544926933
70.5,0.5,0.5,0.9487547746589843,-0.3490119325050052
70.60000000000001,0.5,0.5,0.9473088266961176,-0.3242545473425392
70.7,0.5,0.5,0.9442349865953609,-0.29204322289852586
70.8,0.5,0.5,0.9395414923754938,-0.25266989656522376
70.9,0.5,0.5,0.9332399935374956,-0.20643363159716632
71.0,0.5,0.5,0.9253454789215156,-0.15364001108573605
71.10000000000001,0.5,0.5,0.9158761833194131,-0.09460050220227795
71.2,0.5,0.5,0.9048535153986645,-0.029631850555087144
71.3,0.5,0.5,0.8923019444469138,0.040944575399287586
71.4,0.5,0.5,0.8782489233413164,0.11680339419969137
71.5,0.5,0.5,0.8627247820708132,0.19761583963724938
71.60000000000001,0.5,0.5,0.845762622304092,0.28305038980509356
71.7,0.5,0.5,0.8273982086280508,0.3727733942479282
71.8,0.5,0.5,0.8076698570323916,0.46644969650825974
71.9,0.5,0.5,0.786618319742546,0.5637432521431387
72.0,0.5,0.5,0.7642866670719932,0.6643177410682048
72.10000000000001,0.5,0.5,0.7407201665577252,0.7678371731117081
72.2,0.5,0.5,0.7159661596462548,0.8739664856863271
72.3,0.5,0.5,0.6900739361968358,0.9823721325174161
72.4,0.5,0.5,0.6630946070693822,1.0927226623990016
72.5,0.5,0.5,0.6350809750655361,1.2046892869809103
72.60000000000001,0.5,0.5,0.606087404489867,1.3179464366261482
72.7,0.5,0.5,0.5761696539934621,1.4321723697623203
72.8,0.5,0.5,0.545384872493459,1.5470495029166107
72.9,0.5,0.5,0.5137912946361297,1.6622651243724769
73.0,0.5,0.5,0.4814482050539281,1.7775118330935544
73.10000000000001,0.5,0.5,0.44841579450374425,1.8924880041826826
73.2,0.5,0.5,0.41475501143909727,2.0068982728098574
73.3,0.5,0.5,0.38052743822919866,2.120453976958292
73.4,0.5,0.5,0.3457951571622023,2.2328735878351917
73.5,0.5,0.5,0.3106206193103605,2.343883121484803
73.60000000000001,0.5,0.5,0.2750665165880882,2.45321652726934
73.7,0.5,0.5,0.2391956459256301,2.5606160715111304
73.8,0.5,0.5,0.20307079216963198,2.6658326780214185
73.9,0.5,0.5,0.1667545971692181,2.768626263208434
74.0,0.5,0.5,0.13030943802689599,2.8687660461961957
74.10000000000001,0.5,0.5,0.09379730634465573,2.966030837485501
74.2,0.5,0.5,0.05727968993724117,3.060209305879213
74.3,0.5,0.5,0.02081745720686544,3.15110022343546
74.4,0.5,0.5,-0.015529255633811846,3.238512688255641
74.5,0.5,0.5,-0.05170118621716645,3.322266384413334
74.60000000000001,0.5,0.5,-0.08763992734673473,3.402191562401621
74.7,0.5,0.5,-0.12328824383176401,3.4781294731944605
74.8,0.5,0.5,-0.15858997599881977,3.5499323051087757
74.9,0.5,0.5,-0.1934902338892992,3.6174633574646897
75.0,0.5,0.5,-0.22793545966175358,3.6805971118945404
75.10000000000001,0.5,0.5,-0.26187353073684033,3.7392193156601685
75.2,0.5,0.5,-0.29525383614558603,3.793227021281575
75.3,0.5,0.5,-0.3280273580247871,3.8425286083495207
75.4,0.5,0.5,-0.360146747940487,3.8870437844464947
75.5,0.5,0.5,-0.3915663986667,3.9267035647387285
75.60000000000001,0.5,0.5,-0.42224251157914994,3.961450230559409
75.7,0.5,0.5,-0.4521331595950724,3.9912372673384713
75.8,0.5,0.5,-0.48119834559986246,4.016029282269222
75.9,0.5,0.5,-0.5094000563102244,4.035801902134821
76.0,0.5,0.5,-0.5367023115334936,4.05054165175051
76.10000000000001,0.5,0.5,-0.5630712087918458,4.0602458135085175
76.2,0.5,0.5,-0.5884749632894773,4.0649222685422615
76.3,0.5,0.5,-0.6128839432101207,4.064589320055151
76.4,0.5,0.5,-0.6362706972928766,4.059275493705537
76.5,0.5,0.5,-0.658609987121345,4.049019335392047
76.60000000000001,0.5,0.5,-0.6798788058919158,4.033869185006674
76.7,0.5,0.5,-0.7000563933234683,4.013882931309112
76.80000000000001,0.5,0.5,-0.7191242487468819,3.9891277551481163
76.9,0.5,0.5,-0.7370661386208722,3.959679858637723
77.0,0.5,0.5,-0.7538680995361966,3.925624180988461
77.10000000000001,0.5,0.5,-0.7695184367654365,3.887054101712873
77.2,0.5,0.5,-0.7840077184224062,3.844071131939409
77.30000000000001,0.5,0.5,-0.7973287653024386,3.7967845945815966
77.4,0.5,0.5,-0.8094766407583894,3.7453113020888007
77.5,0.5,0.5,-0.820448687081344,3.6897753237723006
77.60000000000001,0.5,0.5,-0.8302442700374923,3.6303072675481913
77.7,0.5,0.5,-0.8388650591381348,3.5670442712109636
77.80000000000001,0.5,0.5,-0.8463148777356243,3.5001296285302193
