Time,Input,Output
0,0,0
0.072536268134067,0,0
0.145072536268134,0,0
0.217608804402201,0,0
0.290145072536268,0,0
0.362681340670335,0,0
0.435217608804402,0,0
0.507753876938469,0,0
0.580290145072536,0,0
0.652826413206603,0,0
0.72536268134067,0,0
0.797898949474737,0,0
0.870435217608804,0,0
0.942971485742872,0,0
1.01550775387694,0,0
1.08804402201101,0,0
1.16058029014507,0,0
1.23311655827914,0,0
1.30565282641321,0,0
1.37818909454727,0,0
1.45072536268134,0,0
1.52326163081541,0,0
1.59579789894947,0,0
1.66833416708354,0,0
1.74087043521761,0,0
1.81340670335168,0,0
1.88594297148574,0,0
1.95847923961981,0,0
2.03101550775388,0,0
2.10355177588794,0,0
2.17608804402201,0,0
2.24862431215608,0,0
2.32116058029015,0,0
2.39369684842421,0,0
2.46623311655828,0,0
2.53876938469235,0,0
2.61130565282641,0,0
2.68384192096048,0,0
2.75637818909455,0,0
2.82891445722861,0,0
2.90145072536268,0,0
2.97398699349675,0,0
3.04652326163082,0,0
3.11905952976488,0,0
3.19159579789895,0,0
3.26413206603302,0,0
3.33666833416708,0,0
3.40920460230115,0,0
3.48174087043522,0,0
3.55427713856929,0,0
3.62681340670335,0,0
3.69934967483742,0,0
3.77188594297149,0,0
3.84442221110555,0,0
3.91695847923962,0,0
3.98949474737369,0,0
4.06203101550775,0,0
4.13456728364182,0,0
4.20710355177589,0,0
4.27963981990996,0,0
4.35217608804402,0,0
4.42471235617809,0,0
4.49724862431216,0,0
4.56978489244622,0,0
4.64232116058029,0,0
4.71485742871436,0,0
4.78739369684842,0,0
4.85992996498249,0,0
4.93246623311656,0,0
5.00500250125063,0,0
5.07753876938469,0,0
5.15007503751876,0,0
5.22261130565283,0,0
5.29514757378689,0,0
5.36768384192096,0,0
5.44022011005503,0,0
5.5127563781891,0,0
5.58529264632316,0,0
5.65782891445723,0,0
5.7303651825913,0,0
5.80290145072536,0,0
5.87543771885943,0,0
5.9479739869935,0,0
6.02051025512756,0,0
6.09304652326163,0,0
6.1655827913957,0,0
6.23811905952977,0,0
6.31065532766383,0,0
6.3831915957979,0,0
6.45572786393197,0,0
6.52826413206603,0,0
6.6008004002001,0,0
6.67333666833417,0,0
6.74587293646823,0,0
6.8184092046023,0,0
6.89094547273637,0,0
6.96348174087044,0,0
7.0360180090045,0,0
7.10855427713857,0,0
7.18109054527264,0,0
7.2536268134067,0,0
7.32616308154077,0,0
7.39869934967484,0,0
7.4712356178089,0,0
7.54377188594297,0,0
7.61630815407704,0,0
7.68884442221111,0,0
7.76138069034517,0,0
7.83391695847924,0,0
7.90645322661331,0,0
7.97898949474737,0,0
8.05152576288144,0,0
8.12406203101551,0,0
8.19659829914957,0,0
8.26913456728364,0,0
8.34167083541771,0,0
8.41420710355178,0,0
8.48674337168584,0,0
8.55927963981991,0,0
8.63181590795398,0,0
8.70435217608804,0,0
8.77688844422211,0,0
8.84942471235618,0,0
8.92196098049025,0,0
8.99449724862431,0,0
9.06703351675838,0,0
9.13956978489245,0,0
9.21210605302651,0,0
9.28464232116058,0,0
9.35717858929465,0,0
9.42971485742872,0,0
9.50225112556278,0,0
9.57478739369685,0,0
9.64732366183092,0,0
9.71985992996498,0,0
9.79239619809905,0,0
9.86493246623312,0,0
9.93746873436719,0,0
10.0100050025013,1,0.00108620958050433
10.0825412706353,1,0.00752398071394042
10.1550775387694,1,0.0201810736635452
10.2276138069035,1,0.0388196178356823
10.3001500750375,1,0.0632024891361308
10.3726863431716,1,0.0930935896667705
10.4452226113057,1,0.128258116134434
10.5177588794397,1,0.168462817027283
10.5902951475738,1,0.213476238626612
10.6628314157079,1,0.26306895993396
10.7353676838419,1,0.317013816604921
10.807903951976,1,0.375086113991955
10.8804402201101,1,0.437063829408938
10.9529764882441,1,0.502727803740103
11.0255127563782,1,0.571861922525407
11.0980490245123,1,0.644253286663252
11.1705852926463,1,0.719692372879884
11.2431215607804,1,0.797973184122695
11.3156578289145,1,0.878893390042052
11.3881940970485,1,0.962254457733236
11.4607303651826,1,1.04786177291653
11.5332666333167,1,1.13552475173953
11.6058029014507,1,1.22505694339121
11.6783391695848,1,1.31627612372261
11.7508754377189,1,1.40900438007341
11.8234117058529,1,1.50306818750811
11.895947973987,1,1.59829847666934
11.9684842421211,1,1.69453069345921
12.0410205102551,1,1.79160485076268
12.1135567783892,1,1.88936557242963
12.1860930465233,1,1.98766212973448
12.2586293146573,1,2.08634847053431
12.3311655827914,1,2.18528324134776
12.4037018509255,1,2.28432980257841
12.4762381190595,1,2.38335623710721
12.5487743871936,1,2.48223535247893
12.6213106553277,1,2.58084467690804
12.6938469234617,1,2.67906644932932
12.7663831915958,1,2.77678760371818
12.8389194597299,1,2.873899747905
12.9114557278639,1,2.970299137107
12.983991995998,1,3.0658866424
13.0565282641321,1,3.16056771435095
13.1290645322661,1,3.25425234203073
13.2016008004002,1,3.34685500762444
13.2741370685343,1,3.43829463685496
13.3466733366683,1,3.52849454543262
13.4192096048024,1,3.6173823817419
13.4917458729365,1,3.70489006597317
13.5642821410705,1,3.79095372590463
13.6368184092046,1,3.87551362953687
13.7093546773387,1,3.95851411477899
13.7818909454727,1,4.03990351638226
13.8544272136068,1,4.1196340903137
13.9269634817409,1,4.1976619357584
13.9994997498749,1,4.2739469149358
14.072036018009,1,4.34845257091148
14.1445722861431,1,4.42114604358182
14.2171085542771,1,4.49199798400529
14.2896448224112,1,4.56098246724986
14.3621810905453,1,4.62807690392189
14.4347173586793,1,4.69326195053791
14.5072536268134,1,4.75652141889606
14.5797898949475,1,4.81784218460009
14.6523261630815,1,4.87721409488402
14.7248624312156,1,4.93462987588177
14.7973986993497,1,4.99008503948088
14.8699349674837,1,5.04357778989587
14.9424712356178,1,5.09510893009159
15.0150075037519,1,5.14468176818291
15.0875437718859,1,5.19230202393253
15.16008004002,1,5.23797773546401
15.2326163081541,1,5.28171916630315
15.3051525762881,1,5.32353871285571
15.3776888444222,1,5.36345081242583
15.4502251125563,1,5.40147185187441
15.5227613806903,1,5.43762007701275
15.5952976488244,1,5.47191550282236
15.6678339169585,1,5.50437982458729
15.7403701850925,1,5.53503633002151
15.8129064532266,1,5.5639098124692
15.8854427213607,1,5.59102648525192
15.9579789894947,1,5.61641389723249
16.0305152576288,1,5.64010084966124
16.1030515257629,1,5.66211731436639
16.175587793897,1,5.68249435334639
16.248124062031,1,5.70126403981801
16.3206603301651,1,5.71845938077055
16.3931965982992,1,5.73411424107227
16.4657328664332,1,5.74826326917202
16.5382691345673,1,5.7609418244351
16.6108054027014,1,5.77218590614903
16.6833416708354,1,5.78203208423143
16.7558779389695,1,5.79051743166891
16.8284142071036,1,5.79767945871263
16.9009504752376,1,5.8035560488528
16.9734867433717,1,5.80818539659163
17.0460230115058,1,5.81160594703101
17.1185592796398,1,5.81385633728817
17.1910955477739,1,5.81497533975011
17.263631815908,1,5.81500180717444
17.336168084042,1,5.8139746196418
17.4087043521761,1,5.81193263336251
17.4812406203102,1,5.80891463133744
17.5537768884442,1,5.8049592758708
17.6263131565783,1,5.8001050629303
17.6988494247124,1,5.79439027834774
17.7713856928464,1,5.78785295585105
17.8439219609805,1,5.78053083691691
17.9164582291146,1,5.7724613324307
17.9889944972486,1,5.76368148613921
18.0615307653827,1,5.75422793987918
18.1340670335168,1,5.74413690056362
18.2066033016508,1,5.73344410890571
18.2791395697849,1,5.72218480985887
18.351675837919,1,5.71039372475015
18.424212106053,1,5.69810502508244
18.4967483741871,1,5.68535230798002
18.5692846423212,1,5.67216857325065
18.6418209104552,1,5.65858620203613
18.7143571785893,1,5.64463693702249
18.7868934467234,1,5.63035186417962
18.8594297148574,1,5.61576139599968
18.9319659829915,1,5.60089525620237
19.0045022511256,1,5.58578246587465
19.0770385192596,1,5.57045133101173
19.1495747873937,1,5.55492943142546
19.2221110555278,1,5.5392436109858
19.2946473236618,1,5.52341996916045
19.3671835917959,1,5.50748385381733
19.43971985993,1,5.4914598552543
19.512256128064,1,5.47537180141998
19.5847923961981,1,5.45924275428959
19.6573286643322,1,5.44309500735914
19.7298649324662,1,5.42695008422163
19.8024012006003,1,5.41082873818833
19.8749374687344,1,5.3947509529185
19.9474737368684,1,5.37873594402089
20.0200100050025,1,5.36280216159018
20.0925462731366,1,5.3469672936419
20.1650825412706,1,5.3312482704094
20.2376188094047,1,5.31566126946646
20.3101550775388,1,5.30022172163976
20.3826913456728,1,5.28494431767523
20.4552276138069,1,5.2698430156229
20.527763881941,1,5.25493104890513
20.600300150075,1,5.24022093503345
20.6728364182091,1,5.2257244849396
20.7453726863432,1,5.21145281288695
20.8179089544772,1,5.19741634692869
20.8904452226113,1,5.18362483987989
20.9629814907454,1,5.17008738077097
21.0355177588794,1,5.15681240675054
21.1080540270135,1,5.14380771540642
21.1805902951476,1,5.13108047747372
21.2531265632816,1,5.11863724990015
21.3256628314157,1,5.10648398923867
21.3981990995498,1,5.09462606533864
21.4707353676838,1,5.08306827530717
21.5432716358179,1,5.07181485771296
21.615807903952,1,5.06086950700567
21.688344172086,1,5.05023538812455
21.7608804402201,1,5.03991515127063
21.8334167083542,1,5.02991094681766
21.9059529764882,1,5.02022444033758
21.9784892446223,1,5.01085682771692
22.0510255127564,1,5.00180885034159
22.1235617808904,1,4.99308081032774
22.1960980490245,1,4.98467258577764
22.2686343171586,1,4.97658364603974
22.3411705852926,1,4.96881306695325
22.4137068534267,1,4.96135954605801
22.4862431215608,1,4.95422141775118
22.5587793896949,1,4.94739666837321
22.6313156578289,1,4.94088295120601
22.703851925963,1,4.93467760136713
22.7763881940971,1,4.92877765058438
22.8489244622311,1,4.92317984183606
22.9214607303652,1,4.91788064384278
22.9939969984993,1,4.91287626539727
23.0665332666333,1,4.90816266951956
23.1390695347674,1,4.90373558742542
23.2116058029015,1,4.89959053229673
23.2841420710355,1,4.89572281284295
23.3566783391696,1,4.89212754664364
23.4292146073037,1,4.88879967326271
23.5017508754377,1,4.88573396712543
23.5742871435718,1,4.88292505015006
23.6468234117059,1,4.88036740412667
23.7193596798399,1,4.87805538283591
23.791895947974,1,4.87598322390154
23.8644322161081,1,4.87414506037086
23.9369684842421,1,4.87253493201767
24.0095047523762,1,4.87114679636318
24.0820410205103,1,4.86997453941056
24.1545772886443,1,4.86901198608958
24.2271135567784,1,4.86825291040807
24.2996498249125,1,4.8676910453076
24.3721860930465,1,4.86732009222114
24.4447223611806,1,4.86713373033102
24.5172586293147,1,4.86712562552587
24.5897948974487,1,4.86728943905566
24.6623311655828,1,4.86761883588451
24.7348674337169,1,4.86810749274117
24.8074037018509,1,4.86874910586752
24.879939969985,1,4.86953739846597
24.9524762381191,1,4.87046612784665
25.0250125062531,1,4.87152909227607
25.0975487743872,1,4.87272013752892
25.1700850425213,1,4.87403316314509
25.2426213106553,1,4.87546212839445
25.3151575787894,1,4.87700105795196
25.3876938469235,1,4.87864404728622
25.4602301150575,1,4.88038526776459
25.5327663831916,1,4.8822189714785
25.6053026513257,1,4.88413949579253
25.6778389194597,1,4.88614126762143
25.7503751875938,1,4.88821880743904
25.8229114557279,1,4.89036673302361
25.8954477238619,1,4.89257976294405
25.967983991996,1,4.89485271979173
26.0405202601301,1,4.89718053316295
26.1130565282641,1,4.89955824239683
26.1855927963982,1,4.90198099907401
26.2581290645323,1,4.90444406928132
26.3306653326663,1,4.90694283564796
26.4032016008004,1,4.9094727991585
26.4757378689345,1,4.91202958074855
26.5482741370685,1,4.91460892268859
26.6208104052026,1,4.91720668976178
26.6933466733367,1,4.91981887024163
26.7658829414707,1,4.92244157667528
26.8384192096048,1,4.92507104647837
26.9109554777389,1,4.92770364234747
26.9834917458729,1,4.93033585249597
27.056028014007,1,4.93296429071942
27.1285642821411,1,4.9355856962964
27.2011005502751,1,4.93819693373075
27.2736368184092,1,4.94079499234132
27.3461730865433,1,4.94337698570504
27.4187093546773,1,4.94594015095938
27.4912456228114,1,4.94848184797001
27.5637818909455,1,4.95099955836963
27.6363181590795,1,4.95349088447371
27.7088544272136,1,4.95595354807898
27.7813906953477,1,4.95838538915042
27.8539269634817,1,4.96078436440234
27.9264632316158,1,4.96314854577919
27.9989994997499,1,4.96547611884171
28.0715357678839,1,4.96776538106372
28.144072036018,1,4.97001474004507
28.2166083041521,1,4.97222271164603
28.2891445722861,1,4.97438791804819
28.3616808404202,1,4.9765090857472
28.4342171085543,1,4.97858504348221
28.5067533766883,1,4.98061472010701
28.5792896448224,1,4.98259714240767
28.6518259129565,1,4.98453143287146
28.7243621810905,1,4.98641680741153
28.7968984492246,1,4.98825257305209
28.8694347173587,1,4.99003812557822
28.9419709854928,1,4.99177294715482
29.0145072536268,1,4.99345660391881
29.0870435217609,1,4.99508874354854
29.159579789895,1,4.99666909281455
29.232116058029,1,4.99819745511533
29.3046523261631,1,4.99967370800192
29.3771885942972,1,5.00109780069488
29.4497248624312,1,5.00246975159713
29.5222611305653,1,5.00378964580602
29.5947973986994,1,5.00505763262788
29.6673336668334,1,5.00627392309814
29.7398699349675,1,5.00743878751004
29.8124062031016,1,5.00855255295486
29.8849424712356,1,5.00961560087637
29.9574787393697,1,5.01062836464218
30.0300150075038,1,5.01159132713455
30.1025512756378,1,5.01250501836299
30.1750875437719,1,5.01337001310114
30.247623811906,1,5.01418692854987
30.32016008004,1,5.0149564220289
30.3926963481741,1,5.0156791886988
30.4652326163082,1,5.01635595931523
30.5377688844422,1,5.01698749801721
30.6103051525763,1,5.01757460015106
30.6828414207104,1,5.01811809013151
30.7553776888444,1,5.01861881934147
30.8279139569785,1,5.01907766407177
30.9004502251126,1,5.01949552350207
30.9729864932466,1,5.0198733177242
31.0455227613807,1,5.02021198580884
31.1180590295148,1,5.02051248391653
31.1905952976488,1,5.02077578345393
31.2631315657829,1,5.02100286927607
31.335667833917,1,5.02119473793519
31.408204102051,1,5.02135239597692
31.4807403701851,1,5.0214768582842
31.5532766383192,1,5.02156914646944
31.6258129064532,1,5.02163028731521
31.6983491745873,1,5.02166131126385
31.7708854427214,1,5.02166325095612
31.8434217108554,1,5.02163713981909
31.9159579789895,1,5.02158401070322
31.9884942471236,1,5.02150489456887
32.0610305152576,1,5.02140081922194
32.1335667833917,1,5.02127280809862
32.2061030515258,1,5.02112187909911
32.2786393196598,1,5.02094904347002
32.3511755877939,1,5.02075530473514
32.423711855928,1,5.02054165767433
32.496248124062,1,5.02030908735001
32.5687843921961,1,5.02005856818089
32.6413206603302,1,5.0197910630625
32.7138569284642,1,5.01950752253385
32.7863931965983,1,5.0192088839898
32.8589294647324,1,5.01889607093839
32.9314657328664,1,5.0185699923026
33.0040020010005,1,5.01823154176587
33.0765382691346,1,5.01788159716051
33.1490745372686,1,5.01752101989844
33.2216108054027,1,5.0171506544434
33.2941470735368,1,5.01677132782385
33.3666833416708,1,5.01638384918573
33.4392196098049,1,5.01598900938428
33.511755877939,1,5.01558758061398
33.584292146073,1,5.01518031607578
33.6568284142071,1,5.01476794968077
33.7293646823412,1,5.01435119578926
33.8019009504752,1,5.01393074898444
33.8744372186093,1,5.01350728387962
33.9469734867434,1,5.01308145495817
34.0195097548774,1,5.01265389644511
34.0920460230115,1,5.0122252222095
34.1645822911456,1,5.01179602569656
34.2371185592796,1,5.01136687988857
34.3096548274137,1,5.01093833729368
34.3821910955478,1,5.01051092996144
34.4547273636818,1,5.01008516952434
34.5272636318159,1,5.0096615472641
34.59979989995,1,5.00924053420201
34.672336168084,1,5.00882258121216
34.7448724362181,1,5.00840811915664
34.8174087043522,1,5.00799755904183
34.8899449724863,1,5.00759129219476
34.9624812406203,1,5.00718969045854
35.0350175087544,1,5.00679310640607
35.1075537768884,1,5.00640187357104
35.1800900450225,1,5.00601630669521
35.2526263131566,1,5.00563670199122
35.3251625812907,1,5.00526333741997
35.3976988494247,1,5.00489647298168
35.4702351175588,1,5.00453635101976
35.5427713856928,1,5.00418319653674
35.6153076538269,1,5.00383721752122
35.687843921961,1,5.00349860528532
35.7603801900951,1,5.00316753481147
35.8329164582291,1,5.00284416510806
35.9054527263632,1,5.00252863957305
35.9779889944973,1,5.00222108636471
36.0505252626313,1,5.00192161877895
36.1230615307654,1,5.00163033563231
36.1955977988995,1,5.00134732165006
36.2681340670335,1,5.00107264785869
36.3406703351676,1,5.00080637198209
36.4132066033017,1,5.00054853884078
36.4857428714357,1,5.00029918075365
36.5582791395698,1,5.00005831794147
36.6308154077039,1,4.9998259589317
36.7033516758379,1,4.99960210096399
36.775887943972,1,4.99938673039575
36.8484242121061,1,4.99917982310745
36.9209604802401,1,4.99898134490686
36.9934967483742,1,4.99879125193206
37.0660330165083,1,4.99860949105249
37.1385692846423,1,4.99843600026768
37.2111055527764,1,4.9982707091033
37.2836418209105,1,4.99811353900403
37.3561780890445,1,4.99796440372281
37.4287143571786,1,4.99782320970623
37.5012506253127,1,4.99768985647563
37.5737868934467,1,4.99756423700352
37.6463231615808,1,4.99744623808512
37.7188594297149,1,4.99733574070455
37.7913956978489,1,4.99723262039561
37.863931965983,1,4.99713674759662
37.9364682341171,1,4.9970479879993
38.0090045022511,1,4.99696620289131
38.0815407703852,1,4.99689124949229
38.1540770385193,1,4.99682298128314
38.2266133066533,1,4.99676124832851
38.2991495747874,1,4.9967058975921
38.3716858429215,1,4.99665677324479
38.4442221110555,1,4.99661371696541
38.5167583791896,1,4.99657656823399
38.5892946473237,1,4.99654516461743
38.6618309154577,1,4.9965193420474
38.7343671835918,1,4.9964989350906
38.8069034517259,1,4.99648377721098
38.8794397198599,1,4.99647370102415
38.951975987994,1,4.99646853854382
39.0245122561281,1,4.99646812142022
39.0970485242621,1,4.99647228117048
39.1695847923962,1,4.99648084940099
39.2421210605303,1,4.99649365802176
39.3146573286643,1,4.9965105394527
39.3871935967984,1,4.99653132682192
39.4597298649325,1,4.99655585415605
39.5322661330665,1,4.99658395656262
39.6048024012006,1,4.99661547040455
39.6773386693347,1,4.99665023346677
39.7498749374687,1,4.99668808511515
39.8224112056028,1,4.99672886644764
39.8949474737369,1,4.99677242043784
39.9674837418709,1,4.99681859207099
40.040020010005,-1,4.9946948093116
40.1125562781391,-1,4.98187021760176
40.1850925462731,-1,4.95660914817743
40.2576288144072,-1,4.91938719647063
40.3301650825413,-1,4.87067846749674
40.4027013506753,-1,4.81095501655407
40.4752376188094,-1,4.74068631249234
40.5477738869435,-1,4.66033872343951
40.6203101550775,-1,4.57037502485121
40.6928464232116,-1,4.47125392972322
40.7653826913457,-1,4.36342964078426
40.8379189594797,-1,4.24735142446484
40.9104552276138,-1,4.1234632064165
40.9829914957479,-1,3.99220318833666
41.0555277638819,-1,3.85400348583489
41.128064032016,-1,3.70928978705901
41.2006003001501,-1,3.55848103178247
41.2731365682841,-1,3.40198911063884
41.3456728364182,-1,3.24021858417416
41.4182091045523,-1,3.0735664213742
41.4907453726864,-1,2.90242175731079
41.5632816408204,-1,2.72716566953914
41.6358179089545,-1,2.54817097286719
41.7083541770885,-1,2.36580203210763
41.7808904452226,-1,2.18041459241402
41.8534267133567,-1,1.99235562679374
41.9259629814908,-1,1.80196320038305
41.9984992496248,-1,1.60956635106236
42.0710355177589,-1,1.41548498598412
42.1435717858929,-1,1.22002979358
42.216108054027,-1,1.02350217060984
42.2886443221611,-1,0.826194163810627
42.3611805902952,-1,0.628388425701141
42.4337168584292,-1,0.430358184094832
42.5062531265633,-1,0.232367224872269
42.5787893946974,-1,0.0346698875630413
42.6513256628314,-1,-0.162488926713434
42.7238619309655,-1,-0.358873735398628
42.7963981990996,-1,-0.554258443186969
42.8689344672336,-1,-0.748426299707817
42.9414707353677,-1,-0.941169846644183
43.0140070035018,-1,-1.13229085473274
43.0865432716358,-1,-1.32160025108688
43.1590795397699,-1,-1.50891803728148
43.231615807904,-1,-1.69407319863402
43.304152076038,-1,-1.87690360511307
43.3766883441721,-1,-2.05725590430016
43.4492246123062,-1,-2.23498540682639
43.5217608804402,-1,-2.40995596469986
43.5942971485743,-1,-2.5820398429342
43.6668334167084,-1,-2.75111758488266
43.7393696848424,-1,-2.91707787167596
43.8119059529765,-1,-3.07981737615532
43.8844422211106,-1,-3.23924061168561
43.9569784892446,-1,-3.39525977622612
44.0295147573787,-1,-3.54779459202928
44.1020510255128,-1,-3.69677214133021
44.1745872936468,-1,-3.84212669838207
44.2471235617809,-1,-3.98379955818428
44.319659829915,-1,-4.12173886224272
44.392196098049,-1,-4.25589942169261
44.4647323661831,-1,-4.38624253810656
44.5372686343172,-1,-4.51273582230156
44.6098049024512,-1,-4.6353530114504
44.6823411705853,-1,-4.75407378479395
44.7548774387194,-1,-4.8688835782424
44.8274137068534,-1,-4.97977339814429
44.8999499749875,-1,-5.08673963449363
44.9724862431216,-1,-5.18978387383643
45.0450225112556,-1,-5.28891271212891
45.1175587793897,-1,-5.3841375677909
45.1900950475238,-1,-5.475474495189
45.2626313156578,-1,-5.56294399877493
45.3351675837919,-1,-5.64657084809608
45.407703851926,-1,-5.72638389388581
45.48024012006,-1,-5.80241588543295
45.5527763881941,-1,-5.87470328942046
45.6253126563282,-1,-5.9432861104153
45.6978489244622,-1,-6.00820771318223
45.7703851925963,-1,-6.06951464698632
45.8429214607304,-1,-6.12725647204012
45.9154577288644,-1,-6.18148558824343
45.9879939969985,-1,-6.23225706635508
46.0605302651326,-1,-6.27962848172821
46.1330665332666,-1,-6.32365975073258
46.2056028014007,-1,-6.36441296997936
46.2781390695348,-1,-6.40195225845636
46.3506753376688,-1,-6.43634360267385
46.4232116058029,-1,-6.46765470491388
46.495747873937,-1,-6.49595483466842
46.568284142071,-1,-6.52131468334475
46.6408204102051,-1,-6.54380622230935
46.7133566783392,-1,-6.56350256433473
46.7858929464732,-1,-6.58047782850704
46.8584292146073,-1,-6.59480700864548
46.9309654827414,-1,-6.6065658452787
47.0035017508754,-1,-6.61583070121654
47.0760380190095,-1,-6.62267844075002
47.1485742871436,-1,-6.6271863125062
47.2211105552776,-1,-6.62943183597913
47.2936468234117,-1,-6.62949269175258
47.3661830915458,-1,-6.6274466154247
47.4387193596798,-1,-6.62337129523985
47.5112556278139,-1,-6.61734427342783
47.583791895948,-1,-6.60944285124577
47.656328164082,-1,-6.59974399771362
47.7288644322161,-1,-6.58832426202938
47.8014007003502,-1,-6.57525968964628
47.8739369684842,-1,-6.56062574198977
47.9464732366183,-1,-6.54449721978851
48.0190095047524,-1,-6.52694818998947
48.0915457728865,-1,-6.50805191622413
48.1640820410205,-1,-6.48788079278881
48.2366183091546,-1,-6.46650628209957
48.3091545772886,-1,-6.44399885557844
48.3816908454227,-1,-6.42042793792525
48.4542271135568,-1,-6.39586185472638
48.5267633816909,-1,-6.37036778334939
48.5992996498249,-1,-6.3440117070697
48.671835917959,-1,-6.31685837237367
48.744372186093,-1,-6.28897124937992
48.8169084542271,-1,-6.26041249531906
48.8894447223612,-1,-6.23124292101004
48.9619809904953,-1,-6.20152196026962
49.0345172586293,-1,-6.17130764219012
49.1070535267634,-1,-6.14065656621897
49.1795897948975,-1,-6.10962387997255
49.2521260630315,-1,-6.07826325971554
49.3246623311656,-1,-6.04662689343604
49.3971985992997,-1,-6.01476546644593
49.4697348674337,-1,-5.98272814943503
49.5422711355678,-1,-5.95056258890717
49.6148074037019,-1,-5.91831489992568
49.6873436718359,-1,-5.8860296610953
49.75987993997,-1,-5.85374991170753
49.8324162081041,-1,-5.82151715097587
49.9049524762381,-1,-5.78937133928755
49.9774887443722,-1,-5.75735090139844
50.0500250125063,-1,-5.72549273149758
50.1225612806403,-1,-5.6938322000683
50.1950975487744,-1,-5.6624031624732
50.2676338169085,-1,-5.63123796919026
50.3401700850425,-1,-5.6003674776282
50.4127063531766,-1,-5.5698210654496
50.4852426213107,-1,-5.53962664533075
50.5577788894447,-1,-5.50981068108808
50.6303151575788,-1,-5.48039820510164
50.7028514257129,-1,-5.45141283696696
50.7753876938469,-1,-5.42287680330731
50.847923961981,-1,-5.39481095867967
50.9204602301151,-1,-5.36723480750825
50.9929964982491,-1,-5.34016652698066
51.0655327663832,-1,-5.31362299084299
51.1380690345173,-1,-5.28761979403094
51.2106053026513,-1,-5.26217127807537
51.2831415707854,-1,-5.23729055722199
51.3556778389195,-1,-5.21298954520599
51.4282141070535,-1,-5.18927898262353
51.5007503751876,-1,-5.16616846484378
51.5732866433217,-1,-5.14366647040589
51.6458229114557,-1,-5.12178038984717
51.7183591795898,-1,-5.10051655490978
51.7908954477239,-1,-5.07988026807468
51.8634317158579,-1,-5.05987583237319
51.935967983992,-1,-5.0405065814276
52.0085042521261,-1,-5.02177490967396
52.0810405202601,-1,-5.00368230272151
52.1535767883942,-1,-4.98622936780465
52.2261130565283,-1,-4.96941586428483
52.2986493246623,-1,-4.9532407341612
